File,RelativePath,Folder,Date,Time,ImageQuality,DeleteFlag,Recording_Status,Trigger_Type,Temp_C,Snow_Cover,Poor_Visibility,Flag_Image,Count_Estimated,Caribou,Bear,Fox,Wolf,Muskox,Bird,Misc_Land_Animal,Human,Other,Comment,
RCNX0001.JPG,S12_5.5_6.8,12,05-May-2019,10:13:15,Ok,false,,Motion Detection,0 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0002.JPG,S12_5.5_6.8,12,05-May-2019,10:13:25,Ok,false,,Motion Detection,0 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0003.JPG,S12_5.5_6.8,12,05-May-2019,10:13:35,Ok,false,,Motion Detection,0 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0004.JPG,S12_5.5_6.8,12,05-May-2019,10:14:05,Ok,false,,Motion Detection,0 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0005.JPG,S12_5.5_6.8,12,05-May-2019,10:14:15,Ok,false,,Motion Detection,0 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0006.JPG,S12_5.5_6.8,12,05-May-2019,10:14:25,Ok,false,,Motion Detection,0 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0007.JPG,S12_5.5_6.8,12,05-May-2019,10:14:55,Ok,false,,Motion Detection,0 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0008.JPG,S12_5.5_6.8,12,05-May-2019,10:15:00,Ok,false,,Time Lapse,0 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0009.JPG,S12_5.5_6.8,12,05-May-2019,10:15:05,Ok,false,,Motion Detection,0 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0010.JPG,S12_5.5_6.8,12,05-May-2019,10:15:15,Ok,false,,Motion Detection,0 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0011.JPG,S12_5.5_6.8,12,05-May-2019,10:20:00,Ok,false,,Time Lapse,-2 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0012.JPG,S12_5.5_6.8,12,05-May-2019,10:20:35,Ok,false,,Motion Detection,-2 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0013.JPG,S12_5.5_6.8,12,05-May-2019,10:20:45,Ok,false,,Motion Detection,-2 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0014.JPG,S12_5.5_6.8,12,05-May-2019,10:20:55,Ok,false,,Motion Detection,-2 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0015.JPG,S12_5.5_6.8,12,05-May-2019,10:25:00,Ok,false,Active,Time Lapse,-3 C,100,false,,,0,0,0,0,0,,,0,,,
RCNX0016.JPG,S12_5.5_6.8,12,05-May-2019,10:30:00,Ok,false,Active,Time Lapse,-4 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0017.JPG,S12_5.5_6.8,12,05-May-2019,10:35:00,Ok,false,Active,Time Lapse,-4 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0018.JPG,S12_5.5_6.8,12,05-May-2019,10:40:00,Ok,false,Active,Time Lapse,-4 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0019.JPG,S12_5.5_6.8,12,05-May-2019,10:45:00,Ok,false,Active,Time Lapse,-4 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0020.JPG,S12_5.5_6.8,12,05-May-2019,10:50:00,Ok,false,Active,Time Lapse,-5 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0021.JPG,S12_5.5_6.8,12,05-May-2019,10:55:00,Ok,false,Active,Time Lapse,-5 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0022.JPG,S12_5.5_6.8,12,05-May-2019,11:00:00,Ok,false,Active,Time Lapse,-5 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0023.JPG,S12_5.5_6.8,12,05-May-2019,11:05:00,Ok,false,Active,Time Lapse,-5 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0024.JPG,S12_5.5_6.8,12,05-May-2019,11:10:00,Ok,false,Active,Time Lapse,-5 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0025.JPG,S12_5.5_6.8,12,05-May-2019,11:15:00,Ok,false,Active,Time Lapse,-5 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0026.JPG,S12_5.5_6.8,12,05-May-2019,11:20:00,Ok,false,Active,Time Lapse,-4 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0027.JPG,S12_5.5_6.8,12,05-May-2019,11:25:00,Ok,false,Active,Time Lapse,-4 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0028.JPG,S12_5.5_6.8,12,05-May-2019,11:30:00,Ok,false,Active,Time Lapse,-4 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0029.JPG,S12_5.5_6.8,12,05-May-2019,11:35:00,Ok,false,Active,Time Lapse,-4 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0030.JPG,S12_5.5_6.8,12,05-May-2019,11:40:00,Ok,false,Active,Time Lapse,-4 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0031.JPG,S12_5.5_6.8,12,05-May-2019,11:45:00,Ok,false,Active,Time Lapse,-4 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0032.JPG,S12_5.5_6.8,12,05-May-2019,11:50:00,Ok,false,Active,Time Lapse,-4 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0033.JPG,S12_5.5_6.8,12,05-May-2019,11:55:00,Ok,false,Active,Time Lapse,-4 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0034.JPG,S12_5.5_6.8,12,05-May-2019,12:00:00,Ok,false,Active,Time Lapse,-4 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0035.JPG,S12_5.5_6.8,12,05-May-2019,12:05:00,Ok,false,Active,Time Lapse,-4 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0036.JPG,S12_5.5_6.8,12,05-May-2019,12:10:00,Ok,false,Active,Time Lapse,-4 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0037.JPG,S12_5.5_6.8,12,05-May-2019,12:15:00,Ok,false,Active,Time Lapse,-4 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0038.JPG,S12_5.5_6.8,12,05-May-2019,12:20:00,Ok,false,Active,Time Lapse,-4 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0039.JPG,S12_5.5_6.8,12,05-May-2019,12:25:00,Ok,false,Active,Time Lapse,-4 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0040.JPG,S12_5.5_6.8,12,05-May-2019,12:30:00,Ok,false,Active,Time Lapse,-4 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0041.JPG,S12_5.5_6.8,12,05-May-2019,12:35:00,Ok,false,Active,Time Lapse,-4 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0042.JPG,S12_5.5_6.8,12,05-May-2019,12:40:00,Ok,false,Active,Time Lapse,-4 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0043.JPG,S12_5.5_6.8,12,05-May-2019,12:45:00,Ok,false,Active,Time Lapse,-3 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0044.JPG,S12_5.5_6.8,12,05-May-2019,12:50:00,Ok,false,Active,Time Lapse,-3 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0045.JPG,S12_5.5_6.8,12,05-May-2019,12:55:00,Ok,false,Active,Time Lapse,-3 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0046.JPG,S12_5.5_6.8,12,05-May-2019,13:00:00,Ok,false,Active,Time Lapse,-3 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0047.JPG,S12_5.5_6.8,12,05-May-2019,13:05:00,Ok,false,Active,Time Lapse,-3 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0048.JPG,S12_5.5_6.8,12,05-May-2019,13:10:00,Ok,false,Active,Time Lapse,-3 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0049.JPG,S12_5.5_6.8,12,05-May-2019,13:15:00,Ok,false,Active,Time Lapse,-3 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0050.JPG,S12_5.5_6.8,12,05-May-2019,13:20:00,Ok,false,Active,Time Lapse,-3 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0051.JPG,S12_5.5_6.8,12,05-May-2019,13:25:00,Ok,false,Active,Time Lapse,-3 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0052.JPG,S12_5.5_6.8,12,05-May-2019,13:30:00,Ok,false,Active,Time Lapse,-3 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0053.JPG,S12_5.5_6.8,12,05-May-2019,13:35:00,Ok,false,Active,Time Lapse,-3 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0054.JPG,S12_5.5_6.8,12,05-May-2019,13:40:00,Ok,false,Active,Time Lapse,-2 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0055.JPG,S12_5.5_6.8,12,05-May-2019,13:45:00,Ok,false,Active,Time Lapse,-2 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0056.JPG,S12_5.5_6.8,12,05-May-2019,13:50:00,Ok,false,Active,Time Lapse,-2 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0057.JPG,S12_5.5_6.8,12,05-May-2019,13:55:00,Ok,false,Active,Time Lapse,-2 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0058.JPG,S12_5.5_6.8,12,05-May-2019,14:00:00,Ok,false,Active,Time Lapse,-2 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0059.JPG,S12_5.5_6.8,12,05-May-2019,14:05:00,Ok,false,Active,Time Lapse,-2 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0060.JPG,S12_5.5_6.8,12,05-May-2019,14:10:00,Ok,false,Active,Time Lapse,-2 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0061.JPG,S12_5.5_6.8,12,05-May-2019,14:15:00,Ok,false,Active,Time Lapse,-2 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0062.JPG,S12_5.5_6.8,12,05-May-2019,14:20:00,Ok,false,Active,Time Lapse,-2 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0063.JPG,S12_5.5_6.8,12,05-May-2019,14:25:00,Ok,false,Active,Time Lapse,-2 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0064.JPG,S12_5.5_6.8,12,05-May-2019,14:30:00,Ok,false,Active,Time Lapse,-2 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0065.JPG,S12_5.5_6.8,12,05-May-2019,14:35:00,Ok,false,Active,Time Lapse,-2 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0066.JPG,S12_5.5_6.8,12,05-May-2019,14:40:00,Ok,false,Active,Time Lapse,-2 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0067.JPG,S12_5.5_6.8,12,05-May-2019,14:45:00,Ok,false,Active,Time Lapse,-2 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0068.JPG,S12_5.5_6.8,12,05-May-2019,14:50:00,Ok,false,Active,Time Lapse,-3 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0069.JPG,S12_5.5_6.8,12,05-May-2019,14:55:00,Ok,false,Active,Time Lapse,-3 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0070.JPG,S12_5.5_6.8,12,05-May-2019,15:00:00,Ok,false,Active,Time Lapse,-3 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0071.JPG,S12_5.5_6.8,12,05-May-2019,15:05:00,Ok,false,Active,Time Lapse,-3 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0072.JPG,S12_5.5_6.8,12,05-May-2019,15:10:00,Ok,false,Active,Time Lapse,-3 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0073.JPG,S12_5.5_6.8,12,05-May-2019,15:15:00,Ok,false,Active,Time Lapse,-3 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0074.JPG,S12_5.5_6.8,12,05-May-2019,15:20:00,Ok,false,Active,Time Lapse,-3 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0075.JPG,S12_5.5_6.8,12,05-May-2019,15:25:00,Ok,false,Active,Time Lapse,-3 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0076.JPG,S12_5.5_6.8,12,05-May-2019,15:30:00,Ok,false,Active,Time Lapse,-3 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0077.JPG,S12_5.5_6.8,12,05-May-2019,15:35:00,Ok,false,Active,Time Lapse,-3 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0078.JPG,S12_5.5_6.8,12,05-May-2019,15:40:00,Ok,false,Active,Time Lapse,-3 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0079.JPG,S12_5.5_6.8,12,05-May-2019,15:45:00,Ok,false,Active,Time Lapse,-3 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0080.JPG,S12_5.5_6.8,12,05-May-2019,15:50:00,Ok,false,Active,Time Lapse,-3 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0081.JPG,S12_5.5_6.8,12,05-May-2019,15:55:00,Ok,false,Active,Time Lapse,-3 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0082.JPG,S12_5.5_6.8,12,05-May-2019,16:00:00,Ok,false,Active,Time Lapse,-3 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0083.JPG,S12_5.5_6.8,12,05-May-2019,16:05:00,Ok,false,Active,Time Lapse,-3 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0084.JPG,S12_5.5_6.8,12,05-May-2019,16:10:00,Ok,false,Active,Time Lapse,-3 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0085.JPG,S12_5.5_6.8,12,05-May-2019,16:15:00,Ok,false,Active,Time Lapse,-3 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0086.JPG,S12_5.5_6.8,12,05-May-2019,16:20:00,Ok,false,Active,Time Lapse,-3 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0087.JPG,S12_5.5_6.8,12,05-May-2019,16:25:00,Ok,false,Active,Time Lapse,-4 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0088.JPG,S12_5.5_6.8,12,05-May-2019,16:30:00,Ok,false,Active,Time Lapse,-3 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0089.JPG,S12_5.5_6.8,12,05-May-2019,16:35:00,Ok,false,Active,Time Lapse,-4 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0090.JPG,S12_5.5_6.8,12,05-May-2019,16:40:00,Ok,false,Active,Time Lapse,-3 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0091.JPG,S12_5.5_6.8,12,05-May-2019,16:45:00,Ok,false,Active,Time Lapse,-4 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0092.JPG,S12_5.5_6.8,12,05-May-2019,16:50:00,Ok,false,Active,Time Lapse,-3 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0093.JPG,S12_5.5_6.8,12,05-May-2019,16:55:00,Ok,false,Active,Time Lapse,-3 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0094.JPG,S12_5.5_6.8,12,05-May-2019,17:00:00,Ok,false,Active,Time Lapse,-3 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0095.JPG,S12_5.5_6.8,12,05-May-2019,17:05:00,Ok,false,Active,Time Lapse,-4 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0096.JPG,S12_5.5_6.8,12,05-May-2019,17:10:00,Ok,false,Active,Time Lapse,-4 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0097.JPG,S12_5.5_6.8,12,05-May-2019,17:15:00,Ok,false,Active,Time Lapse,-4 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0098.JPG,S12_5.5_6.8,12,05-May-2019,17:20:00,Ok,false,Active,Time Lapse,-4 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0099.JPG,S12_5.5_6.8,12,05-May-2019,17:25:00,Ok,false,Active,Time Lapse,-4 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0100.JPG,S12_5.5_6.8,12,05-May-2019,17:30:00,Ok,false,Active,Time Lapse,-4 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0101.JPG,S12_5.5_6.8,12,05-May-2019,17:35:00,Ok,false,Active,Time Lapse,-4 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0102.JPG,S12_5.5_6.8,12,05-May-2019,17:40:00,Ok,false,Active,Time Lapse,-4 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0103.JPG,S12_5.5_6.8,12,05-May-2019,17:45:00,Ok,false,Active,Time Lapse,-4 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0104.JPG,S12_5.5_6.8,12,05-May-2019,17:50:00,Ok,false,Active,Time Lapse,-4 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0105.JPG,S12_5.5_6.8,12,05-May-2019,17:55:00,Ok,false,Active,Time Lapse,-4 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0106.JPG,S12_5.5_6.8,12,05-May-2019,18:00:00,Ok,false,Active,Time Lapse,-4 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0107.JPG,S12_5.5_6.8,12,05-May-2019,18:05:00,Ok,false,Active,Time Lapse,-4 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0108.JPG,S12_5.5_6.8,12,05-May-2019,18:10:00,Ok,false,Active,Time Lapse,-4 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0109.JPG,S12_5.5_6.8,12,05-May-2019,18:15:00,Ok,false,Active,Time Lapse,-4 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0110.JPG,S12_5.5_6.8,12,05-May-2019,18:20:00,Ok,false,Active,Time Lapse,-4 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0111.JPG,S12_5.5_6.8,12,05-May-2019,18:25:00,Ok,false,Active,Time Lapse,-4 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0112.JPG,S12_5.5_6.8,12,05-May-2019,18:30:00,Ok,false,Active,Time Lapse,-4 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0113.JPG,S12_5.5_6.8,12,05-May-2019,18:35:00,Ok,false,Active,Time Lapse,-4 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0114.JPG,S12_5.5_6.8,12,05-May-2019,18:40:00,Ok,false,Active,Time Lapse,-4 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0115.JPG,S12_5.5_6.8,12,05-May-2019,18:45:00,Ok,false,Active,Time Lapse,-5 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0116.JPG,S12_5.5_6.8,12,05-May-2019,18:50:00,Ok,false,Active,Time Lapse,-5 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0117.JPG,S12_5.5_6.8,12,05-May-2019,18:55:00,Ok,false,Active,Time Lapse,-5 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0118.JPG,S12_5.5_6.8,12,05-May-2019,19:00:00,Ok,false,Active,Time Lapse,-5 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0119.JPG,S12_5.5_6.8,12,05-May-2019,19:05:00,Ok,false,Active,Time Lapse,-5 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0120.JPG,S12_5.5_6.8,12,05-May-2019,19:10:00,Ok,false,Active,Time Lapse,-5 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0121.JPG,S12_5.5_6.8,12,05-May-2019,19:15:00,Ok,false,Active,Time Lapse,-5 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0122.JPG,S12_5.5_6.8,12,05-May-2019,19:20:00,Ok,false,Active,Time Lapse,-5 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0123.JPG,S12_5.5_6.8,12,05-May-2019,19:25:00,Ok,false,Active,Time Lapse,-5 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0124.JPG,S12_5.5_6.8,12,05-May-2019,19:30:00,Ok,false,Active,Time Lapse,-5 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0125.JPG,S12_5.5_6.8,12,05-May-2019,19:35:00,Ok,false,Active,Time Lapse,-5 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0126.JPG,S12_5.5_6.8,12,05-May-2019,19:40:00,Ok,false,Active,Time Lapse,-5 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0127.JPG,S12_5.5_6.8,12,05-May-2019,19:45:00,Ok,false,Active,Time Lapse,-5 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0128.JPG,S12_5.5_6.8,12,05-May-2019,19:50:00,Ok,false,Active,Time Lapse,-5 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0129.JPG,S12_5.5_6.8,12,05-May-2019,19:55:00,Ok,false,Active,Time Lapse,-5 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0130.JPG,S12_5.5_6.8,12,05-May-2019,20:00:00,Ok,false,Active,Time Lapse,-5 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0131.JPG,S12_5.5_6.8,12,05-May-2019,20:05:00,Ok,false,Active,Time Lapse,-5 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0132.JPG,S12_5.5_6.8,12,05-May-2019,20:10:00,Ok,false,Active,Time Lapse,-5 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0133.JPG,S12_5.5_6.8,12,05-May-2019,20:15:00,Ok,false,Active,Time Lapse,-6 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0134.JPG,S12_5.5_6.8,12,05-May-2019,20:20:00,Ok,false,Active,Time Lapse,-6 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0135.JPG,S12_5.5_6.8,12,05-May-2019,20:25:00,Ok,false,Active,Time Lapse,-5 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0136.JPG,S12_5.5_6.8,12,05-May-2019,20:30:00,Ok,false,Active,Time Lapse,-5 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0137.JPG,S12_5.5_6.8,12,05-May-2019,20:35:00,Ok,false,Active,Time Lapse,-5 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0138.JPG,S12_5.5_6.8,12,05-May-2019,20:40:00,Ok,false,Active,Time Lapse,-5 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0139.JPG,S12_5.5_6.8,12,05-May-2019,20:45:00,Ok,false,Active,Time Lapse,-6 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0140.JPG,S12_5.5_6.8,12,05-May-2019,20:50:00,Ok,false,Active,Time Lapse,-6 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0141.JPG,S12_5.5_6.8,12,05-May-2019,20:55:00,Ok,false,Active,Time Lapse,-6 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0142.JPG,S12_5.5_6.8,12,05-May-2019,21:00:00,Ok,false,Active,Time Lapse,-6 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0143.JPG,S12_5.5_6.8,12,05-May-2019,21:05:00,Ok,false,Active,Time Lapse,-6 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0144.JPG,S12_5.5_6.8,12,05-May-2019,21:10:00,Ok,false,Active,Time Lapse,-6 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0145.JPG,S12_5.5_6.8,12,05-May-2019,21:15:00,Ok,false,Active,Time Lapse,-5 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0146.JPG,S12_5.5_6.8,12,05-May-2019,21:20:00,Ok,false,Active,Time Lapse,-6 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0147.JPG,S12_5.5_6.8,12,05-May-2019,21:25:00,Ok,false,Active,Time Lapse,-6 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0148.JPG,S12_5.5_6.8,12,05-May-2019,21:30:00,Ok,false,Active,Time Lapse,-6 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0149.JPG,S12_5.5_6.8,12,05-May-2019,21:35:00,Ok,false,Active,Time Lapse,-6 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0150.JPG,S12_5.5_6.8,12,05-May-2019,21:40:00,Ok,false,Active,Time Lapse,-6 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0151.JPG,S12_5.5_6.8,12,05-May-2019,21:45:00,Ok,false,Active,Time Lapse,-6 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0152.JPG,S12_5.5_6.8,12,05-May-2019,21:50:00,Ok,false,Active,Time Lapse,-6 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0153.JPG,S12_5.5_6.8,12,05-May-2019,21:55:00,Ok,false,Active,Time Lapse,-6 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0154.JPG,S12_5.5_6.8,12,05-May-2019,22:00:00,Ok,false,Active,Time Lapse,-6 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0155.JPG,S12_5.5_6.8,12,05-May-2019,22:05:00,Ok,false,Active,Time Lapse,-6 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0156.JPG,S12_5.5_6.8,12,05-May-2019,22:10:00,Ok,false,Active,Time Lapse,-6 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0157.JPG,S12_5.5_6.8,12,05-May-2019,22:15:00,Ok,false,Active,Time Lapse,-6 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0158.JPG,S12_5.5_6.8,12,05-May-2019,22:20:00,Ok,false,Active,Time Lapse,-6 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0159.JPG,S12_5.5_6.8,12,05-May-2019,22:25:00,Ok,false,Active,Time Lapse,-6 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0160.JPG,S12_5.5_6.8,12,05-May-2019,22:30:00,Ok,false,Active,Time Lapse,-6 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0161.JPG,S12_5.5_6.8,12,05-May-2019,22:35:00,Ok,false,Active,Time Lapse,-6 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0162.JPG,S12_5.5_6.8,12,05-May-2019,22:40:00,Ok,false,Active,Time Lapse,-6 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0163.JPG,S12_5.5_6.8,12,05-May-2019,22:45:00,Ok,false,Active,Time Lapse,-6 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0164.JPG,S12_5.5_6.8,12,05-May-2019,22:50:00,Ok,false,Active,Time Lapse,-6 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0165.JPG,S12_5.5_6.8,12,05-May-2019,22:55:00,Ok,false,Active,Time Lapse,-6 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0166.JPG,S12_5.5_6.8,12,05-May-2019,23:00:00,Ok,false,Active,Time Lapse,-6 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0167.JPG,S12_5.5_6.8,12,05-May-2019,23:05:00,Ok,false,Active,Time Lapse,-6 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0168.JPG,S12_5.5_6.8,12,05-May-2019,23:10:00,Ok,false,Active,Time Lapse,-6 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0169.JPG,S12_5.5_6.8,12,05-May-2019,23:15:00,Ok,false,Active,Time Lapse,-6 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0170.JPG,S12_5.5_6.8,12,05-May-2019,23:20:00,Ok,false,Active,Time Lapse,-6 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0171.JPG,S12_5.5_6.8,12,05-May-2019,23:25:00,Ok,false,Active,Time Lapse,-6 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0172.JPG,S12_5.5_6.8,12,05-May-2019,23:30:00,Ok,false,Active,Time Lapse,-6 C,,false,,,0,0,0,0,0,,,0,,,
RCNX0173.JPG,S12_5.5_6.8,12,05-May-2019,23:35:00,Ok,false,Active,Time Lapse,-6 C,,false,,,0,0,0,0,0,,,0,,,
